2023-11-01 20:30:14.315704,20.0,80.0
2023-11-01 20:30:24.847925,20.0,80.0
2023-11-01 20:30:35.374585,20.0,80.0
2023-11-01 20:30:45.900547,20.0,80.0
2023-11-01 20:31:39.097493,20.0,80.0
2023-11-01 20:31:49.771324,20.0,80.0
2023-11-01 20:32:00.296924,20.0,80.0
2023-11-01 20:32:41.037508,20.0,80.0
2023-11-01 20:32:52.786053,20.0,80.0
2023-11-01 20:33:05.908655,20.0,80.0
2023-11-01 20:33:16.433881,20.0,80.0
2023-11-01 20:33:26.963329,20.0,80.0
2023-11-01 20:33:37.489032,20.0,80.0
2023-11-01 20:33:48.015001,20.0,80.0
2023-11-01 20:33:58.541058,20.0,80.0
2023-11-01 20:34:09.067140,20.0,80.0
2023-11-01 20:34:19.593307,20.0,80.0
2023-11-01 20:34:30.118942,20.0,80.0
2023-11-01 20:34:40.644900,20.0,80.0
2023-11-01 20:34:51.170912,20.0,80.0
2023-11-01 20:35:01.696821,20.0,80.0
2023-11-01 20:35:12.222947,20.0,80.0
2023-11-01 20:35:22.749046,20.0,80.0
2023-11-01 20:35:33.274817,20.0,80.0
2023-11-01 20:35:43.800843,20.0,80.0
2023-11-01 20:35:54.326739,20.0,80.0
2023-11-01 20:36:04.852859,20.0,80.0
2023-11-01 20:36:15.378941,20.0,80.0
2023-11-01 20:36:25.904717,20.0,80.0
2023-11-01 20:36:38.965872,20.0,80.0
2023-11-01 20:36:49.491520,20.0,80.0
2023-11-01 20:37:00.017447,20.0,80.0
2023-11-01 20:37:10.543623,20.0,80.0
2023-11-01 20:37:21.069696,20.0,80.0
2023-11-01 20:37:31.595817,20.0,80.0
2023-11-01 20:37:42.121595,20.0,80.0
2023-11-01 20:37:52.647596,20.0,80.0
2023-11-01 20:38:03.173733,20.0,80.0
2023-11-01 20:38:13.699944,20.0,80.0
2023-11-01 20:38:24.225978,20.0,80.0
2023-11-01 20:38:34.752058,20.0,80.0
2023-11-01 20:38:45.277612,20.0,80.0
2023-11-01 20:38:55.803679,20.0,80.0
2023-11-01 20:39:06.329759,20.0,80.0
2023-11-01 20:39:16.855874,20.0,80.0
2023-11-01 20:39:29.910155,20.0,80.0
2023-11-01 20:39:40.436217,20.0,80.0
2023-11-01 20:39:50.961933,20.0,80.0
2023-11-01 20:40:01.487687,20.0,80.0
2023-11-01 20:40:12.013657,20.0,80.0
2023-11-01 20:40:25.067725,20.0,80.0
2023-11-01 20:40:35.593746,20.0,80.0
2023-11-01 20:40:46.119994,20.0,80.0
2023-11-01 20:40:56.646126,20.0,80.0
2023-11-01 20:41:07.171705,20.0,80.0
2023-11-01 20:41:17.697609,20.0,80.0
2023-11-01 20:41:28.223643,20.0,80.0
2023-11-01 20:41:38.749691,20.0,80.0
2023-11-01 20:41:49.275767,20.0,80.0
2023-11-01 20:41:59.801804,20.0,80.0
2023-11-01 20:42:10.327343,20.0,80.0
2023-11-01 20:42:20.853268,20.0,80.0
2023-11-01 20:42:31.379338,20.0,80.0
2023-11-01 20:42:41.905406,20.0,80.0
2023-11-01 20:42:52.431447,20.0,80.0
2023-11-01 20:43:02.957167,20.0,80.0
2023-11-01 20:43:13.482758,20.0,80.0
2023-11-01 20:43:26.533442,20.0,80.0
2023-11-01 20:43:37.059450,20.0,80.0
2023-11-01 20:43:47.585559,20.0,80.0
2023-11-01 20:43:58.111640,20.0,80.0
2023-11-01 20:44:08.637658,20.0,80.0
2023-11-01 20:44:19.163350,20.0,80.0
2023-11-01 20:44:29.689210,20.0,80.0
2023-11-01 20:44:40.215126,20.0,80.0
2023-11-01 20:44:53.268813,20.0,80.0
2023-11-01 20:45:03.794858,20.0,80.0
2023-11-01 20:45:14.320867,20.0,80.0
2023-11-01 20:45:24.846896,20.0,80.0
2023-11-01 20:45:35.372641,20.0,80.0
2023-11-01 20:45:45.898532,20.0,80.0
2023-11-01 20:45:56.424551,20.0,80.0
2023-11-01 20:46:06.950506,20.0,80.0
2023-11-01 20:46:20.001850,20.0,80.0
2023-11-01 20:46:30.527890,20.0,80.0
2023-11-01 20:46:41.053940,20.0,80.0
2023-11-01 20:46:51.582213,20.0,80.0
2023-11-01 20:47:02.108159,20.0,80.0
2023-11-01 20:47:12.634224,20.0,80.0
2023-11-01 20:47:25.688337,20.0,80.0
2023-11-01 20:47:36.214400,20.0,80.0
2023-11-01 20:47:46.740464,20.0,80.0
2023-11-01 20:47:57.266106,20.0,80.0
2023-11-01 20:48:10.319525,20.0,80.0
2023-11-01 20:48:20.845216,20.0,80.0
2023-11-01 20:48:31.371138,20.0,80.0
2023-11-01 20:48:41.897313,20.0,80.0
2023-11-01 20:48:52.423377,20.0,80.0
2023-11-01 20:49:02.949384,20.0,80.0
2023-11-01 20:49:16.008688,20.0,80.0
2023-11-01 20:49:26.533999,20.0,80.0
2023-11-01 20:49:37.059818,20.0,80.0
2023-11-01 20:49:47.585706,20.0,80.0
2023-11-01 20:50:00.636981,20.0,80.0
2023-11-01 20:50:11.163170,20.0,80.0
2023-11-01 20:50:24.217066,20.0,80.0
2023-11-01 20:50:34.743111,20.0,80.0
2023-11-01 20:50:45.269115,20.0,80.0
2023-11-01 20:50:55.803424,20.0,80.0
2023-11-01 20:51:06.329391,20.0,80.0
2023-11-01 20:51:16.855384,20.0,80.0
2023-11-01 20:51:27.381325,20.0,80.0
2023-11-01 20:51:37.907343,20.0,80.0
2023-11-01 20:51:48.433414,20.0,80.0
2023-11-01 20:51:58.963329,20.0,80.0
2023-11-01 20:52:09.489240,20.0,80.0
2023-11-01 20:52:20.015290,20.0,80.0
2023-11-01 20:52:30.541286,20.0,80.0
2023-11-01 20:52:41.067409,20.0,80.0
2023-11-01 20:52:51.593066,20.0,80.0
2023-11-01 20:53:02.118888,20.0,80.0
2023-11-01 20:53:12.644794,20.0,80.0
2023-11-01 20:53:23.170898,20.0,80.0
2023-11-01 20:53:33.696899,20.0,80.0
2023-11-01 20:53:44.222973,20.0,80.0
2023-11-01 20:53:57.285972,20.0,80.0
2023-11-01 20:54:07.811544,20.0,80.0
2023-11-01 20:54:18.337336,20.0,80.0
2023-11-01 20:54:28.863425,20.0,80.0
2023-11-01 20:54:39.389434,20.0,80.0
2023-11-01 20:54:49.915433,20.0,80.0
2023-11-01 20:55:02.969572,20.0,80.0
2023-11-01 20:55:13.495610,20.0,80.0
2023-11-01 20:55:24.021235,20.0,80.0
2023-11-01 20:55:34.547167,20.0,80.0
2023-11-01 20:55:45.073206,20.0,80.0
2023-11-01 20:55:55.599248,20.0,80.0
2023-11-01 20:56:06.125379,20.0,80.0
2023-11-01 20:56:16.650817,20.0,80.0
2023-11-01 20:56:27.176519,20.0,80.0
2023-11-01 20:56:37.702507,20.0,80.0
2023-11-01 20:56:48.228605,20.0,80.0
2023-11-01 20:56:58.754890,20.0,80.0
2023-11-01 20:57:09.280901,20.0,80.0
2023-11-01 20:57:19.806645,20.0,80.0
2023-11-01 20:57:30.332612,20.0,80.0
2023-11-01 20:57:40.858634,20.0,80.0
2023-11-01 20:57:51.384656,20.0,80.0
2023-11-01 20:58:01.910719,20.0,80.0
2023-11-01 20:58:12.436741,20.0,80.0
2023-11-01 20:58:22.962425,20.0,80.0
2023-11-01 20:58:33.488296,20.0,80.0
2023-11-01 20:58:44.014403,20.0,80.0
2023-11-01 20:58:54.540413,20.0,80.0
2023-11-01 20:59:05.066367,20.0,80.0
2023-11-01 20:59:15.592007,20.0,80.0
2023-11-01 20:59:26.117887,20.0,80.0
2023-11-01 20:59:36.643890,20.0,80.0
2023-11-01 20:59:47.169896,20.0,80.0
2023-11-01 20:59:57.695919,20.0,80.0
2023-11-01 21:00:08.221983,20.0,80.0
2023-11-01 21:00:18.747707,20.0,80.0
2023-11-01 21:00:29.273655,20.0,80.0
2023-11-01 21:00:39.799700,20.0,80.0
2023-11-01 21:00:50.325715,20.0,80.0
2023-11-01 21:01:00.851766,20.0,80.0
2023-11-01 21:01:11.377801,20.0,80.0
2023-11-01 21:01:21.906480,20.0,80.0
2023-11-01 21:01:32.432469,20.0,80.0
2023-11-01 21:01:42.958508,20.0,80.0
2023-11-01 21:01:53.484581,20.0,80.0
2023-11-01 21:02:04.010673,20.0,80.0
2023-11-01 21:02:14.536291,20.0,80.0
2023-11-01 21:02:25.062188,20.0,80.0
2023-11-01 21:02:35.588087,20.0,80.0
2023-11-01 21:02:46.114195,20.0,80.0
2023-11-01 21:02:56.640397,20.0,80.0
2023-11-01 21:03:07.166427,20.0,80.0
2023-11-01 21:03:17.691748,20.0,80.0
2023-11-01 21:03:28.217703,20.0,80.0
2023-11-01 21:03:38.743745,20.0,80.0
2023-11-01 21:03:51.797554,20.0,80.0
2023-11-01 21:04:02.323591,20.0,80.0
2023-11-01 21:04:12.849609,20.0,80.0
2023-11-01 21:04:23.375653,20.0,80.0
2023-11-01 21:04:33.902258,20.0,80.0
2023-11-01 21:04:44.428204,20.0,80.0
